config,defense,clip_norm,noise_std,round,accuracy,loss,train_loss,learning_rate,update_norm,clipping_scale,noise_std_recorded
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,39,0.289,1.8977,1.9250638502479478,0.010367465936694477,0.006455788375948842,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,40,0.2892,1.8962,1.9250971368148484,0.00946819350797098,0.00591779757229422,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,41,0.2887,1.8947,1.9245722889095505,0.008643017639933586,0.005343202514493089,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,42,0.29,1.8931,1.9206400898505618,0.007895329157223739,0.004904991653709904,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,43,0.2904,1.8918,1.9213534482533146,0.0072282004721955714,0.0044878528608273075,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,44,0.2929,1.8905,1.91830617937185,0.0066443729597145135,0.0041148578479057694,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,45,0.2926,1.8895,1.9168984066802826,0.006146245692259956,0.0038197659239955473,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,46,0.2917,1.8889,1.917033977070787,0.005735865581621837,0.003519724608906384,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,47,0.293,1.8876,1.915688298548381,0.005414918967701028,0.003347531486876058,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,48,0.2933,1.8863,1.9137897871513294,0.005184724688976964,0.0031979528798783807,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,49,0.2936,1.8852,1.9113992954934917,0.005046228663117433,0.003113141485366126,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s000005,noise,0.0,5e-05,50,0.2938,1.8849,1.9137567078759061,0.005,0.0030756384541638536,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,0,0.1,2.9329,,,,,
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,1,0.0932,2.3128,2.376134641778857,0.05,0.11001250353633471,0.4547238109232786,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,2,0.1262,2.2832,2.3071605470265273,0.049953771336882564,0.05339869753070575,0.9366874031216825,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,3,0.1506,2.2572,2.2760158670718114,0.04981527531102303,0.042899802061715855,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,4,0.1672,2.234,2.25497645927409,0.04958508103229897,0.039405724242991984,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,5,0.1794,2.2158,2.235854928437111,0.049264134418378173,0.03725794001372852,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,6,0.1849,2.1974,2.2195210671674026,0.04885375430774004,0.036095747887910146,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,7,0.1948,2.1801,2.203735700100206,0.04835562704028548,0.035663407925082165,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,8,0.2019,2.1634,2.1862372312016936,0.04777179952780443,0.03487772866711002,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,9,0.2059,2.1474,2.1711558939439133,0.04710467084277627,0.03458840931606052,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,10,0.2171,2.129,2.156365198793158,0.04635698236006642,0.03397469391710201,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,11,0.2171,2.114,2.14124693341944,0.04553180649202902,0.033378729606420285,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,12,0.2265,2.0974,2.1254623819752996,0.04463253406330553,0.03251064064328483,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,13,0.231,2.0838,2.111316638086085,0.04366286037719887,0.031537489660814065,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,14,0.2374,2.0697,2.0980808739781622,0.04262677003087963,0.030592402740862196,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,15,0.2392,2.0563,2.0863522400801893,0.04152852054182151,0.029529708810308954,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,16,0.243,2.0434,2.0736851347667633,0.040372624852748826,0.028355108241068315,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,17,0.2446,2.0321,2.061536316275805,0.03916383278698681,0.02742800792973783,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,18,0.2477,2.0209,2.051531403140668,0.0379071115304188,0.026178871118688267,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,19,0.2521,2.0107,2.042050200215852,0.03660762522025386,0.025201038465183612,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,20,0.2559,2.0001,2.0321486245763856,0.03527071372447942,0.024160740445298836,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,21,0.2582,1.9909,2.0222171715446886,0.033901870699198235,0.022993524172091148,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,22,0.2621,1.9814,2.0130497068218887,0.032506721014017075,0.021897068504769194,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,23,0.2673,1.9734,2.004043002862728,0.03109099763825104,0.0208452495748317,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,24,0.2685,1.9662,1.9982517884668036,0.029660518082922846,0.019693843836467835,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,25,0.2718,1.9591,1.9897446214416583,0.02822116049536225,0.018685532055668155,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,26,0.2717,1.9524,1.983425932733099,0.026778839504637757,0.017625074680002177,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,27,0.2745,1.946,1.975951438248411,0.025339481917077168,0.016695637515572775,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,28,0.2747,1.941,1.9717126065501274,0.02390900236174898,0.015509626996735158,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,29,0.2773,1.9356,1.9657344810485455,0.02249327898598293,0.014592178742802676,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,30,0.2781,1.931,1.9611631023674598,0.021098129300801773,0.01364986648149943,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,31,0.2791,1.9268,1.9581655291260658,0.019729286275520584,0.012681957295209078,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,32,0.2813,1.9229,1.9532839552725163,0.018392374779746142,0.011868263338353701,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,33,0.283,1.9192,1.9496681961192328,0.017092888469581215,0.010883760543302527,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,34,0.2833,1.9162,1.9457000631518087,0.01583616721301319,0.010125820263788084,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,35,0.2849,1.9131,1.9421270934037729,0.014627375147251192,0.009286828241678672,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,36,0.2852,1.9103,1.939866643791479,0.013471479458178498,0.008523464938010525,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,37,0.2862,1.9077,1.9373259421580848,0.01237322996912037,0.00781481750107593,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,38,0.2867,1.9058,1.9350057619381824,0.011337139622801133,0.007092733972932363,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,39,0.2873,1.9034,1.9308102201584538,0.010367465936694477,0.006514599929606126,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,40,0.2888,1.9016,1.9307146133902766,0.00946819350797098,0.005941800157299206,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,41,0.288,1.9003,1.930029761499748,0.008643017639933586,0.005383284405088808,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,42,0.2889,1.8986,1.9262711246810356,0.007895329157223739,0.004928580000203994,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,43,0.29,1.8972,1.9268093134404491,0.0072282004721955714,0.004517160313911957,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,44,0.289,1.8959,1.923614724694899,0.0066443729597145135,0.0041321660208157385,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,45,0.2908,1.8948,1.9221373078369952,0.006146245692259956,0.0038326248977053152,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,46,0.2906,1.8942,1.9223911404711014,0.005735865581621837,0.0035394973459635538,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,47,0.2919,1.8929,1.9208797509863744,0.005414918967701028,0.0033552100401533966,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,48,0.292,1.8916,1.9189173384030835,0.005184724688976964,0.0032042906332816557,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,49,0.2932,1.8904,1.9166901657250985,0.005046228663117433,0.0031325651076236955,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000001,clipping_noise,0.05,1e-05,50,0.2926,1.89,1.9189483439530712,0.005,0.0030933398314450344,0.9999999999999998,1e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,0,0.1,2.9329,,,,,
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,1,0.0937,2.3128,2.376134641778857,0.05,0.11001250353633471,0.4547238109232786,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,2,0.1255,2.2833,2.307157064749066,0.049953771336882564,0.053376332976255964,0.937071196402131,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,3,0.1506,2.2572,2.276027649115,0.04981527531102303,0.04291505006105311,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,4,0.1658,2.2341,2.25497124518053,0.04958508103229897,0.039384705795526435,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,5,0.1783,2.2159,2.235861039744645,0.049264134418378173,0.03727143108958385,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,6,0.1843,2.1976,2.219547181220298,0.04885375430774004,0.036062490542716034,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,7,0.1933,2.1804,2.2037795375982485,0.04835562704028548,0.03565619892245475,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,8,0.2008,2.1636,2.186241839204921,0.04777179952780443,0.0349504053638319,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,9,0.2058,2.1474,2.1711670093831077,0.04710467084277627,0.034562350328596475,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,10,0.2169,2.1291,2.156402481598308,0.04635698236006642,0.03393987821055279,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,11,0.2173,2.114,2.141211753046759,0.04553180649202902,0.033322895139651754,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,12,0.2264,2.0975,2.1254846785174495,0.04463253406330553,0.03254749947793112,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,13,0.2291,2.084,2.111358446397509,0.04366286037719887,0.0316235776215753,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,14,0.2378,2.07,2.0981279868913645,0.04262677003087963,0.0305285290311764,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,15,0.2379,2.0565,2.0863650796580204,0.04152852054182151,0.02948936719433031,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,16,0.2433,2.0439,2.07377201164059,0.040372624852748826,0.028260327750391587,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,17,0.2446,2.0327,2.0615790273327903,0.03916383278698681,0.02736526637333585,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,18,0.2477,2.0211,2.0516797563148574,0.0379071115304188,0.026173699964971337,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,19,0.2515,2.0109,2.0420838172951123,0.03660762522025386,0.025288905071889,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,20,0.255,2.0003,2.0323077326828534,0.03527071372447942,0.024119095199940408,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,21,0.2578,1.9911,2.02240490318507,0.033901870699198235,0.02307178922584496,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,22,0.2623,1.9818,2.0131666104408126,0.032506721014017075,0.02190053494280838,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,23,0.2666,1.9737,2.004238500947493,0.03109099763825104,0.020818743353079136,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,24,0.268,1.9665,1.99827182306648,0.029660518082922846,0.019708127656855524,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,25,0.2706,1.9594,1.9897757447763134,0.02822116049536225,0.018681400296596314,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,26,0.2719,1.9527,1.9833738913660772,0.026778839504637757,0.01755505728331524,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,27,0.273,1.9462,1.9760819050340488,0.025339481917077168,0.016662737629809205,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,28,0.2744,1.9413,1.9719117704084668,0.02390900236174898,0.01553011656686149,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,29,0.2766,1.9358,1.9658277459046596,0.02249327898598293,0.014609564719403612,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,30,0.2775,1.9311,1.9613915123494365,0.021098129300801773,0.013589295341808683,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,31,0.2791,1.9271,1.9581995295061994,0.019729286275520584,0.012695885008095107,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,32,0.2806,1.9232,1.9534782848570835,0.018392374779746142,0.011858646225436975,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,33,0.2816,1.9195,1.9497037234082926,0.017092888469581215,0.010845007458449792,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,34,0.2819,1.9166,1.9459097344038805,0.01583616721301319,0.010085751818425671,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,35,0.2825,1.9136,1.9421555586675208,0.014627375147251192,0.009258353472423958,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,36,0.2839,1.9106,1.9398710971009976,0.013471479458178498,0.008512867405348238,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,37,0.285,1.908,1.9375958998946343,0.01237322996912037,0.007810932525267676,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,38,0.2851,1.9061,1.935228956777505,0.011337139622801133,0.007111841661335781,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,39,0.287,1.9038,1.9310733571613576,0.010367465936694477,0.0064830643703049085,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,40,0.2871,1.9021,1.9310276868480574,0.00946819350797098,0.00593847702067103,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,41,0.2873,1.9007,1.9303616922350788,0.008643017639933586,0.005363831064279684,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,42,0.288,1.899,1.926449724385557,0.007895329157223739,0.004896742225667884,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,43,0.288,1.8977,1.9270897320290974,0.0072282004721955714,0.004506928027333724,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,44,0.2896,1.8963,1.9240984683263551,0.0066443729597145135,0.004133359547356125,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,45,0.2906,1.8953,1.9226132030993486,0.006146245692259956,0.0038188468666561035,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,46,0.2891,1.8946,1.9227573464969332,0.005735865581621837,0.0035380487373461783,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,47,0.291,1.8934,1.9213984176286298,0.005414918967701028,0.00334069707862449,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,48,0.2915,1.892,1.9194223697295552,0.005184724688976964,0.0032024664645575896,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,49,0.292,1.8909,1.917119028139212,0.005046228663117433,0.0031365611104922308,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_clip_c005_noise_s000005,clipping_noise,0.05,5e-05,50,0.291,1.8906,1.9194008011157242,0.005,0.003092931825755401,0.9999999999999998,4.9999999999999996e-05
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,0,0.1,2.9329,,,,,
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,1,0.1042,2.3249,2.376134641778857,0.05,0.11001250353633471,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,2,0.128,2.2813,2.3150695559680328,0.049953771336882564,0.07965961440259907,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,3,0.1547,2.2587,2.272709102164245,0.04981527531102303,0.06296936981352046,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,4,0.1605,2.2338,2.2555493001872535,0.04958508103229897,0.058094401944107726,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,5,0.1699,2.223,2.2340591864989063,0.049264134418378173,0.05561341945605565,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,6,0.1728,2.1982,2.2223427712103683,0.04885375430774004,0.05470263257466621,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,7,0.1833,2.1916,2.2046432529928044,0.04835562704028548,0.05487475044162155,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,8,0.1888,2.1673,2.192649204889902,0.04777179952780443,0.05517450667645024,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,9,0.1965,2.1635,2.1768013760413973,0.04710467084277627,0.05662648235161076,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,10,0.2063,2.1378,2.167733754472224,0.04635698236006642,0.05542960424043056,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,11,0.2054,2.1352,2.152417790014104,0.04553180649202902,0.055622059201416635,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,12,0.2225,2.111,2.14197865893432,0.04463253406330553,0.05361221199484058,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,13,0.2047,2.1072,2.1296550439437563,0.04366286037719887,0.052215770121582405,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,14,0.2394,2.0844,2.1182032582330566,0.04262677003087963,0.04826006605268222,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,15,0.2163,2.0804,2.1071810203287873,0.04152852054182151,0.04592262423468328,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,16,0.2465,2.0598,2.0961846767875505,0.040372624852748826,0.041043003121625364,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,17,0.2287,2.0561,2.087450934312386,0.03916383278698681,0.03892588288600048,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,18,0.2505,2.039,2.0789240562854405,0.0379071115304188,0.03373178129244464,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,19,0.2393,2.0358,2.0718224719677147,0.03660762522025386,0.03147464236076447,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,20,0.252,2.0245,2.063902919867902,0.03527071372447942,0.02803336177980575,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,21,0.2459,2.0213,2.0569492684667647,0.033901870699198235,0.02634517491549102,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,22,0.2509,2.0147,2.053034650414543,0.032506721014017075,0.02430940980999869,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,23,0.2491,2.0124,2.0486293634692876,0.03109099763825104,0.023215354530658507,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,24,0.2485,2.0087,2.0453987286099076,0.029660518082922846,0.02203852292144671,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,25,0.2499,2.006,2.0416259123293234,0.02822116049536225,0.021001184999788546,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,26,0.2492,2.0039,2.039340542533337,0.026778839504637757,0.0201069157957305,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,27,0.2486,2.0023,2.035648008472735,0.025339481917077168,0.01933876382333886,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,28,0.2496,2.0009,2.0385917587944067,0.02390900236174898,0.018055828397586824,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,29,0.2498,1.9998,2.036692395485176,0.02249327898598293,0.017216448707368125,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,30,0.2509,2.0001,2.035553817647929,0.021098129300801773,0.01604802313561706,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,31,0.2516,1.9995,2.0381945152689003,0.019729286275520584,0.015222114269539755,0.9999999999999998,0.002
fedsgd_defutil_r50_noise_s0002_extreme,noise_extreme,0.0,0.002,32,0.2533,2.0006,2.0395761416240825,0.018392374779746142,0.014400370864778692,0.9999999999999998,0.002
